CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_SEX,VIC_AGE_GROUP,VIC_RACE,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,JURISDICTION_CODE,HOUSING_PSA
5097002054,2021-02-06,05:26:28,2022-05-11,05:51:15,2024-09-14,418,Drug Trafficking,209,Domestic Violence,COMPLETED,MISDEMEANOR,Delhi Police,Delhi,74,Inside,Residence,,,926313,916327,-36.3740925,73.807979,"-47.0985255, 178.777684",Delhi Zone,New Delhi Police Station,M,65+,Black,65+,Black,M,24,13,67
4872742241,2024-10-10,02:13:06,2020-10-18,18:38:19,2022-08-29,174,Assault,836,Assault,COMPLETED,FELONY,Delhi Police,Delhi,64,Outside,Residence,,,577397,667796,51.792171,164.905740,"19.164352, 48.993915",Delhi Zone,Saket Police Station,M,65+,White,<18,Indian,M,9,16,199
6248445384,2022-03-29,18:05:00,2023-01-06,16:43:28,2020-01-22,641,Kidnapping,352,Drug Trafficking,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,86,Inside,Street,,,708714,865081,48.7473315,106.119855,"8.077204, -143.964744",Uttar Pradesh Zone,Noida Police Station,M,45-64,White,25-44,White,M,10,7,130
9883588700,2024-02-10,05:08:55,2022-10-21,20:41:56,2020-05-22,811,Kidnapping,729,Vehicle Theft,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,50,Outside,Residence,,,544549,963690,52.5784045,36.883460,"-26.649483, -80.859792",Tamil Nadu Zone,Chennai Police Station,F,45-64,Black,25-44,Indian,M,2,13,107
4493570720,2022-03-28,02:02:08,2024-03-03,11:08:32,2020-04-22,200,Vehicle Theft,921,Murder,COMPLETED,FELONY,Gujarat Police,Gujarat,24,Inside,Park,Vadodara,,938311,825953,69.108975,-178.400755,"-7.926866, 122.951812",Gujarat Zone,Vadodara Police Station,M,45-64,Indian,25-44,Other Asian,M,5,10,18
7506072753,2020-09-14,21:40:18,2024-03-16,14:27:52,2022-09-17,825,Domestic Violence,793,Theft,COMPLETED,VIOLATION,Karnataka Police,Karnataka,96,Outside,Commercial,,,798443,625570,-71.291430,-114.358511,"55.453807, 176.201592",Karnataka Zone,Hubli Police Station,M,25-44,Indian,25-44,Black,M,17,17,75
3153692871,2021-09-19,09:03:59,2024-06-10,22:29:08,2024-05-04,398,Fraud,669,Dowry Death,ATTEMPTED,MISDEMEANOR,West Bengal Police,West Bengal,41,Outside,Park,Siliguri,,517746,969454,59.582255,-6.905650,"19.453912, 84.657383",West Bengal Zone,Siliguri Police Station,M,18-24,Other Asian,25-44,Other Asian,F,3,11,51
7177661206,2024-02-09,21:08:35,2020-10-06,04:12:24,2023-12-20,952,Cyber Crime,623,Kidnapping,COMPLETED,FELONY,Bihar Police,Bihar,39,Outside,Public Transport,,,840159,766162,85.675269,24.851598,"-55.509172, 51.223537",Bihar Zone,Patna Police Station,M,<18,Other Asian,18-24,Black,M,8,4,141
7308459563,2022-12-01,17:54:53,2022-09-30,06:13:21,2022-12-15,722,Cyber Crime,119,Drug Trafficking,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,58,Inside,Public Transport,,,606220,816241,-0.299718,-105.502230,"-34.9813375, 171.316108",Uttar Pradesh Zone,Kanpur Police Station,M,65+,Other Asian,45-64,White,F,22,6,70
4996809166,2020-11-08,05:12:45,2020-11-06,22:15:23,2021-07-17,870,Drug Trafficking,479,Cyber Crime,COMPLETED,MISDEMEANOR,Rajasthan Police,Rajasthan,37,Inside,Residence,,,813955,552022,50.177727,-16.956460,"-42.3017785, 126.620081",Rajasthan Zone,Udaipur Police Station,F,<18,Indian,18-24,Other Asian,M,16,9,127
3803325428,2020-11-26,12:28:26,2020-12-01,08:08:06,2022-08-18,847,Dowry Death,579,Dowry Death,COMPLETED,FELONY,Karnataka Police,Karnataka,88,Outside,Residence,,,817004,623954,47.1466175,2.190046,"-41.0632285, 35.744316",Karnataka Zone,Hubli Police Station,M,18-24,Other Asian,18-24,Indian,M,24,14,89
5987995012,2023-04-12,18:04:03,2023-07-16,00:29:56,2024-09-04,514,Kidnapping,308,Drug Trafficking,ATTEMPTED,MISDEMEANOR,Delhi Police,Delhi,50,Inside,Public Transport,,,601651,677905,58.102093,-131.085542,"-45.160815, -163.515281",Delhi Zone,New Delhi Police Station,M,<18,Black,65+,Black,M,15,2,193
5269761601,2024-08-16,12:05:17,2024-06-13,12:30:05,2022-01-06,133,Dowry Death,665,Vehicle Theft,COMPLETED,FELONY,Delhi Police,Delhi,64,Outside,Commercial,,,578008,553564,34.384908,-163.072803,"3.8844505, 134.802140",Delhi Zone,Dwarka Police Station,F,65+,White,18-24,White,F,9,14,17
9231831218,2022-07-04,06:51:21,2021-01-11,20:46:51,2020-07-22,654,Kidnapping,161,Assault,COMPLETED,FELONY,Karnataka Police,Karnataka,89,Inside,Street,,,955076,814861,49.8627495,69.597754,"4.2950785, -172.648546",Karnataka Zone,Bangalore Police Station,M,18-24,Other Asian,18-24,White,F,21,8,101
6305361821,2020-09-29,06:05:11,2022-09-06,10:39:41,2022-12-07,354,Domestic Violence,210,Fraud,COMPLETED,VIOLATION,Tamil Nadu Police,Tamil Nadu,70,Outside,Commercial,,,527325,874305,-25.931408,-45.695786,"47.415221, -123.234536",Tamil Nadu Zone,Madurai Police Station,M,65+,Black,65+,Other Asian,M,13,1,68
4426489661,2024-04-14,01:01:00,2024-02-23,18:39:10,2021-10-22,409,Theft,658,Murder,COMPLETED,MISDEMEANOR,Delhi Police,Delhi,100,Inside,Commercial,,,888265,987019,44.2393035,80.319433,"-24.2056745, 145.457090",Delhi Zone,Dwarka Police Station,F,45-64,White,<18,Other Asian,F,1,8,190
6186559242,2024-04-07,01:32:46,2022-10-30,19:29:50,2021-04-24,885,Cyber Crime,275,Kidnapping,COMPLETED,FELONY,West Bengal Police,West Bengal,36,Outside,Commercial,Kolkata,,604404,521179,-20.7166245,-125.094041,"70.456743, 35.471350",West Bengal Zone,Kolkata Police Station,F,25-44,White,<18,Indian,M,11,11,175
8455095729,2020-05-08,07:53:38,2020-12-07,16:33:23,2023-09-21,714,Dowry Death,805,Drug Trafficking,COMPLETED,FELONY,Delhi Police,Delhi,13,Inside,Park,Saket,,862640,766934,70.7664305,127.413175,"63.438428, 46.882837",Delhi Zone,Saket Police Station,F,25-44,Black,65+,Other Asian,F,5,5,85
1859388129,2024-02-21,06:41:46,2024-08-22,01:55:08,2022-04-20,644,Kidnapping,839,Cyber Crime,COMPLETED,VIOLATION,Bihar Police,Bihar,51,Inside,Residence,,,596187,638702,-81.652896,-4.687925,"53.405805, 52.686454",Bihar Zone,Patna Police Station,F,25-44,Indian,45-64,Indian,F,10,18,87
8008098760,2022-06-21,03:56:46,2021-12-03,23:03:36,2022-01-31,531,Drug Trafficking,803,Fraud,COMPLETED,MISDEMEANOR,Maharashtra Police,Maharashtra,14,Inside,Street,,,547389,563230,8.1247745,-40.121441,"40.360751, -61.873072",Maharashtra Zone,Mumbai Police Station,F,18-24,Other Asian,<18,Other Asian,M,13,7,36
2018791752,2021-02-12,19:31:58,2024-10-26,02:53:22,2023-10-14,452,Theft,693,Domestic Violence,COMPLETED,VIOLATION,Karnataka Police,Karnataka,75,Inside,Commercial,,,878585,965581,-13.5219575,98.394668,"76.7532295, 100.658953",Karnataka Zone,Bangalore Police Station,F,25-44,Other Asian,65+,Indian,F,18,14,10
3036330180,2022-01-21,16:46:39,2021-02-18,21:56:39,2023-05-02,855,Cyber Crime,919,Murder,ATTEMPTED,MISDEMEANOR,Gujarat Police,Gujarat,74,Inside,Street,,,740936,505006,33.465014,-76.796931,"13.0107155, -99.469161",Gujarat Zone,Vadodara Police Station,F,45-64,Black,45-64,White,M,3,19,127
6801755534,2022-04-02,19:31:58,2021-02-23,06:22:22,2022-03-24,395,Murder,784,Drug Trafficking,ATTEMPTED,FELONY,West Bengal Police,West Bengal,47,Outside,Park,,,507876,688092,37.5570915,-143.175969,"11.9009455, 76.477064",West Bengal Zone,Howrah Police Station,F,45-64,White,18-24,Other Asian,M,25,2,73
6195044123,2020-08-21,01:36:52,2020-06-26,15:08:15,2024-04-18,366,Dowry Death,558,Cyber Crime,COMPLETED,FELONY,Bihar Police,Bihar,76,Outside,Public Transport,Bhagalpur,,969699,770166,-38.472146,37.391191,"-41.786570, -168.392178",Bihar Zone,Bhagalpur Police Station,F,<18,Black,18-24,Indian,F,11,20,137
1676496126,2023-02-19,18:03:08,2021-07-17,16:11:13,2020-02-26,502,Dowry Death,412,Theft,COMPLETED,FELONY,Maharashtra Police,Maharashtra,75,Inside,Residence,Nagpur,,714120,535258,-5.4254795,95.307418,"8.9665375, -75.149358",Maharashtra Zone,Nagpur Police Station,F,<18,Indian,45-64,Indian,F,16,20,187
1989782343,2020-01-07,11:42:23,2021-10-14,05:08:48,2021-06-05,572,Murder,834,Murder,COMPLETED,FELONY,Delhi Police,Delhi,86,Inside,Residence,,,991633,924630,-80.7669585,23.326635,"6.1433455, 14.970145",Delhi Zone,Saket Police Station,F,18-24,Other Asian,25-44,Black,M,15,13,50
5195969022,2022-01-04,20:54:07,2021-03-20,09:08:11,2022-07-07,160,Vehicle Theft,129,Vehicle Theft,COMPLETED,FELONY,Uttar Pradesh Police,Uttar Pradesh,15,Inside,Street,,,501410,611817,79.8447115,-44.730005,"50.1227675, -174.007336",Uttar Pradesh Zone,Kanpur Police Station,M,65+,Indian,<18,Other Asian,M,24,7,108
8045742352,2022-03-11,06:36:21,2022-08-30,14:08:43,2021-08-05,580,Dowry Death,871,Kidnapping,ATTEMPTED,VIOLATION,Karnataka Police,Karnataka,62,Outside,Public Transport,Bangalore,,515862,553866,30.8323255,23.599420,"25.1391045, -117.251627",Karnataka Zone,Bangalore Police Station,M,25-44,Indian,<18,White,F,21,15,35
7975067620,2022-12-28,02:23:17,2024-07-26,17:54:46,2023-08-24,442,Cyber Crime,396,Murder,COMPLETED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,98,Outside,Residence,,,865100,630480,11.8025335,63.976454,"-14.954378, -73.684810",Uttar Pradesh Zone,Lucknow Police Station,F,45-64,Other Asian,65+,Other Asian,M,3,17,144
6753385745,2022-11-08,15:01:14,2020-04-30,03:10:53,2023-06-28,347,Murder,847,Drug Trafficking,COMPLETED,FELONY,Uttar Pradesh Police,Uttar Pradesh,35,Outside,Public Transport,,,705457,786032,-36.2170295,-159.317159,"-23.997870, 132.953601",Uttar Pradesh Zone,Lucknow Police Station,M,<18,Black,18-24,White,F,10,14,39
2200769920,2022-09-25,00:54:57,2021-08-10,12:49:37,2020-05-22,365,Domestic Violence,887,Theft,COMPLETED,FELONY,Uttar Pradesh Police,Uttar Pradesh,42,Outside,Commercial,,,662381,533757,31.467110,34.798170,"36.0467725, -27.023943",Uttar Pradesh Zone,Noida Police Station,M,65+,Black,<18,Black,M,25,14,25
1885254209,2023-05-11,03:04:03,2022-03-31,11:51:01,2020-10-14,240,Domestic Violence,943,Murder,COMPLETED,FELONY,Gujarat Police,Gujarat,37,Outside,Park,,,707967,700302,-86.1922465,-105.983375,"56.676867, 171.114161",Gujarat Zone,Vadodara Police Station,F,25-44,Black,65+,Other Asian,M,2,5,77
5118118049,2021-01-05,05:18:06,2021-03-13,16:19:54,2021-08-06,980,Kidnapping,308,Fraud,ATTEMPTED,FELONY,Delhi Police,Delhi,70,Outside,Street,,,956788,636862,24.519487,134.804780,"49.449275, 143.868441",Delhi Zone,New Delhi Police Station,M,18-24,Black,25-44,Other Asian,M,9,8,54
5338866707,2024-01-02,17:27:10,2024-05-31,14:12:34,2020-11-04,390,Theft,461,Theft,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,86,Inside,Street,,,992544,807059,-35.6251435,61.483056,"19.518362, 97.534232",Uttar Pradesh Zone,Lucknow Police Station,F,65+,Other Asian,<18,Black,M,19,4,135
7484193981,2023-10-05,23:43:16,2020-01-22,18:48:07,2023-02-16,559,Dowry Death,601,Drug Trafficking,ATTEMPTED,FELONY,Karnataka Police,Karnataka,12,Inside,Street,,,608115,641986,43.5288755,-152.770478,"71.934864, 22.134082",Karnataka Zone,Hubli Police Station,M,45-64,White,65+,Black,M,14,17,104
9142733346,2021-06-05,07:36:06,2023-04-30,18:54:47,2020-10-27,482,Dowry Death,836,Dowry Death,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,11,Inside,Residence,,,571713,500359,-85.278721,-163.615683,"12.9593285, 138.658128",Bihar Zone,Gaya Police Station,F,18-24,Black,45-64,Other Asian,M,8,6,24
1042028982,2024-02-16,03:04:55,2021-01-26,08:02:02,2024-04-01,118,Drug Trafficking,604,Kidnapping,ATTEMPTED,VIOLATION,Karnataka Police,Karnataka,17,Outside,Public Transport,,,812303,718739,-19.188047,87.340491,"-55.625655, -120.973616",Karnataka Zone,Mysore Police Station,F,25-44,White,25-44,Other Asian,F,18,8,72
6646038034,2023-04-27,11:25:37,2020-01-10,14:13:43,2022-03-07,141,Vehicle Theft,205,Vehicle Theft,COMPLETED,VIOLATION,Punjab Police,Punjab,10,Inside,Public Transport,,,543160,898645,45.230852,-124.198297,"-37.3380775, -123.222832",Punjab Zone,Amritsar Police Station,F,<18,White,25-44,White,M,4,10,27
7006100573,2023-01-04,21:13:09,2024-10-04,15:26:10,2024-01-19,104,Kidnapping,918,Dowry Death,COMPLETED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,82,Outside,Public Transport,,,832384,822130,13.872375,-165.935454,"83.155635, 86.863368",Uttar Pradesh Zone,Kanpur Police Station,M,<18,White,65+,Black,F,11,18,78
2175947958,2020-06-01,15:37:38,2024-09-01,05:38:38,2021-12-29,487,Assault,535,Kidnapping,COMPLETED,FELONY,Maharashtra Police,Maharashtra,13,Outside,Public Transport,,,507796,565322,42.960396,14.989962,"-1.4935275, 45.478451",Maharashtra Zone,Pune Police Station,F,18-24,Black,65+,White,F,23,8,102
8755821106,2020-05-26,22:09:45,2020-03-24,15:22:51,2023-08-10,560,Kidnapping,979,Kidnapping,COMPLETED,FELONY,Bihar Police,Bihar,22,Outside,Commercial,Bhagalpur,,774455,874378,13.242130,-74.308944,"13.4227045, -135.684414",Bihar Zone,Bhagalpur Police Station,M,65+,Black,25-44,White,F,4,3,9
9323506953,2021-08-24,20:05:48,2021-01-07,12:02:07,2023-05-17,291,Dowry Death,920,Drug Trafficking,COMPLETED,VIOLATION,Maharashtra Police,Maharashtra,66,Outside,Street,Mumbai,,768801,809691,-48.1426745,41.277516,"-52.3796215, -76.779408",Maharashtra Zone,Mumbai Police Station,F,25-44,Black,65+,White,F,23,15,160
299492431,2022-02-12,22:33:40,2021-08-14,21:08:54,2020-02-08,972,Vehicle Theft,405,Kidnapping,ATTEMPTED,VIOLATION,Punjab Police,Punjab,91,Inside,Public Transport,,,945312,678348,-15.7059185,155.538955,"16.940193, -18.413576",Punjab Zone,Jalandhar Police Station,M,<18,Indian,65+,Indian,F,19,20,43
5264722229,2022-02-04,07:43:44,2020-10-14,17:48:59,2024-09-30,394,Vehicle Theft,652,Kidnapping,COMPLETED,FELONY,Bihar Police,Bihar,24,Outside,Residence,,,658830,588622,50.777362,-6.248602,"67.177671, 95.686779",Bihar Zone,Patna Police Station,M,<18,Other Asian,<18,Black,F,7,11,177
1271712301,2022-11-26,23:43:43,2022-01-25,01:04:05,2023-04-27,169,Assault,779,Theft,ATTEMPTED,VIOLATION,Gujarat Police,Gujarat,49,Outside,Public Transport,,,698049,619572,56.614834,-146.438669,"-65.031985, 102.988446",Gujarat Zone,Ahmedabad Police Station,M,65+,Indian,45-64,Other Asian,M,10,19,83
4218007541,2022-08-19,10:41:02,2020-10-22,14:19:56,2021-04-20,793,Dowry Death,425,Kidnapping,COMPLETED,FELONY,Karnataka Police,Karnataka,18,Inside,Residence,,,602246,976932,45.1719225,80.101228,"37.171520, -135.220903",Karnataka Zone,Mysore Police Station,M,<18,Other Asian,65+,Indian,F,18,20,37
357583812,2023-10-24,22:38:03,2024-10-16,07:35:59,2024-10-25,596,Vehicle Theft,565,Vehicle Theft,ATTEMPTED,FELONY,Punjab Police,Punjab,34,Outside,Street,Jalandhar,,951453,983493,-80.284808,-61.239314,"10.575649, 33.124046",Punjab Zone,Jalandhar Police Station,M,65+,Indian,65+,Black,F,25,7,49
2709734301,2020-01-03,06:18:38,2024-07-04,18:36:48,2023-11-09,716,Kidnapping,308,Kidnapping,COMPLETED,FELONY,Karnataka Police,Karnataka,42,Inside,Commercial,,,530155,586196,-52.5089745,-113.985769,"-34.3249245, -80.898436",Karnataka Zone,Bangalore Police Station,F,45-64,Black,25-44,White,M,3,18,75
5209987140,2021-03-29,21:39:48,2023-02-01,18:29:22,2023-06-19,222,Dowry Death,137,Drug Trafficking,ATTEMPTED,VIOLATION,Tamil Nadu Police,Tamil Nadu,9,Inside,Street,,,591448,963847,75.606382,131.897951,"-66.4505935, -95.847775",Tamil Nadu Zone,Chennai Police Station,M,18-24,Black,45-64,Indian,M,17,16,179
4586326476,2020-05-13,11:07:50,2020-12-16,15:09:00,2023-10-06,560,Cyber Crime,394,Theft,COMPLETED,MISDEMEANOR,Delhi Police,Delhi,94,Inside,Street,,,644038,570216,-68.8140055,-81.910379,"3.637897, -49.008534",Delhi Zone,Saket Police Station,F,18-24,White,65+,Indian,M,14,4,108
3853149593,2022-03-18,20:54:47,2021-01-30,13:18:21,2023-12-01,714,Kidnapping,604,Drug Trafficking,COMPLETED,VIOLATION,Bihar Police,Bihar,93,Outside,Residence,,,968978,917971,-32.0466115,154.893334,"6.8141095, 73.598264",Bihar Zone,Patna Police Station,F,25-44,White,<18,White,M,1,13,100
4648215505,2021-01-02,06:56:09,2023-11-18,04:36:24,2020-12-09,614,Cyber Crime,762,Dowry Death,ATTEMPTED,VIOLATION,Bihar Police,Bihar,12,Outside,Residence,,,916356,814878,-15.3418645,-42.078987,"58.181162, 54.012386",Bihar Zone,Bhagalpur Police Station,F,25-44,White,65+,Other Asian,F,9,15,99
9996470833,2023-01-26,13:08:55,2023-11-26,16:45:44,2024-03-22,881,Dowry Death,839,Kidnapping,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,9,Outside,Street,,,757804,600837,18.6698705,-15.162876,"49.356474, 109.372366",Bihar Zone,Gaya Police Station,F,65+,Indian,<18,White,F,17,16,107
9632019959,2022-11-26,07:07:35,2023-02-20,15:39:45,2021-08-13,808,Domestic Violence,782,Theft,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,3,Inside,Street,Howrah,,566634,780444,30.7484785,-32.032504,"3.6221905, 54.368272",West Bengal Zone,Howrah Police Station,M,25-44,Black,65+,Other Asian,M,23,8,76
6770861760,2020-12-25,08:14:21,2023-10-08,13:03:22,2024-03-29,640,Dowry Death,727,Assault,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,34,Outside,Residence,,,734007,814757,-6.5057785,61.760798,"-27.1876145, -16.854783",Uttar Pradesh Zone,Kanpur Police Station,F,18-24,Indian,45-64,Indian,F,21,6,4
8730236164,2023-07-14,11:56:02,2021-04-15,02:51:08,2022-08-08,588,Dowry Death,743,Kidnapping,COMPLETED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,71,Inside,Residence,,,627579,855584,-69.2994135,-79.520166,"-42.7809085, 52.658094",Uttar Pradesh Zone,Kanpur Police Station,M,65+,Black,45-64,White,M,4,9,158
575694349,2024-02-20,16:29:10,2023-07-02,01:51:08,2023-12-12,162,Domestic Violence,355,Theft,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,6,Outside,Park,,,892923,669249,78.874389,-111.999519,"43.8134515, 128.208651",Bihar Zone,Patna Police Station,M,<18,White,<18,Indian,F,14,11,23
5776459324,2021-01-16,19:43:43,2023-02-06,16:42:17,2022-01-15,921,Assault,655,Drug Trafficking,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,47,Outside,Street,,,986814,762841,-79.405968,44.858593,"-68.2605815, 126.633901",Bihar Zone,Bhagalpur Police Station,F,45-64,Other Asian,18-24,Other Asian,F,6,9,113
2284521299,2024-01-25,10:29:00,2020-06-24,03:53:36,2024-01-07,254,Drug Trafficking,972,Vehicle Theft,ATTEMPTED,VIOLATION,Gujarat Police,Gujarat,29,Outside,Park,,,770258,793591,68.6495515,-91.616746,"36.3444395, 27.713596",Gujarat Zone,Surat Police Station,F,25-44,Indian,<18,Other Asian,M,20,2,136
1696526813,2023-09-29,12:05:43,2021-08-07,20:06:09,2020-04-16,104,Drug Trafficking,101,Dowry Death,COMPLETED,VIOLATION,Gujarat Police,Gujarat,21,Outside,Public Transport,Ahmedabad,,828815,996033,-79.228463,-111.207979,"-39.065049, 115.817031",Gujarat Zone,Ahmedabad Police Station,M,<18,Indian,18-24,Black,M,6,4,107
480333867,2022-06-02,15:45:30,2024-03-14,09:33:32,2020-10-17,648,Cyber Crime,356,Theft,COMPLETED,FELONY,Karnataka Police,Karnataka,91,Outside,Commercial,,,604082,725214,-62.141966,-151.013704,"82.371381, -120.552435",Karnataka Zone,Mysore Police Station,F,18-24,Black,45-64,Other Asian,F,15,19,200
2205665979,2021-10-25,06:34:44,2023-11-26,10:36:06,2020-09-29,243,Cyber Crime,317,Drug Trafficking,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,79,Outside,Park,Siliguri,,612222,775337,-58.6334445,94.439979,"-87.151621, 108.320614",West Bengal Zone,Siliguri Police Station,M,18-24,White,25-44,Black,M,1,4,135
8339338974,2021-04-05,21:10:32,2022-06-06,14:50:26,2020-01-21,107,Drug Trafficking,850,Theft,COMPLETED,MISDEMEANOR,Bihar Police,Bihar,92,Outside,Public Transport,,,543825,654714,-36.890029,-121.535711,"-66.022258, 138.795902",Bihar Zone,Patna Police Station,F,25-44,Other Asian,25-44,Other Asian,F,5,3,129
111418185,2024-10-23,05:15:16,2023-11-01,02:58:09,2023-11-17,717,Cyber Crime,931,Drug Trafficking,ATTEMPTED,FELONY,Delhi Police,Delhi,93,Outside,Commercial,,,625783,543340,-0.317096,37.076595,"-0.617702, -1.393074",Delhi Zone,Dwarka Police Station,F,<18,Indian,18-24,Black,F,11,20,2
3997397795,2021-01-25,04:32:34,2020-06-22,09:12:07,2023-04-04,311,Assault,491,Domestic Violence,COMPLETED,MISDEMEANOR,Rajasthan Police,Rajasthan,68,Outside,Park,,,592021,893437,-19.801768,-104.781885,"-60.0461755, -146.240884",Rajasthan Zone,Jaipur Police Station,M,65+,Black,65+,Other Asian,M,24,13,73
2328530786,2020-10-10,03:48:22,2021-05-02,11:13:16,2024-04-16,603,Domestic Violence,841,Fraud,ATTEMPTED,VIOLATION,Karnataka Police,Karnataka,48,Inside,Street,,,631137,803866,-37.5820375,3.714059,"-55.1510185, -60.683847",Karnataka Zone,Bangalore Police Station,M,25-44,Other Asian,65+,Black,F,24,17,2
9655470038,2022-11-30,16:00:21,2023-06-07,00:47:35,2023-02-16,146,Kidnapping,354,Dowry Death,COMPLETED,FELONY,Tamil Nadu Police,Tamil Nadu,97,Inside,Park,,,999899,696280,-12.554122,-12.194790,"79.7116835, 45.910410",Tamil Nadu Zone,Chennai Police Station,F,25-44,Black,25-44,White,M,25,15,59
8709991118,2024-01-31,01:20:19,2024-09-24,12:55:44,2024-05-02,478,Cyber Crime,431,Cyber Crime,COMPLETED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,56,Inside,Public Transport,Kanpur,,808288,688833,1.765662,89.682796,"88.044747, -36.829188",Uttar Pradesh Zone,Kanpur Police Station,F,45-64,White,<18,White,F,21,4,51
9787465696,2023-07-14,22:35:26,2022-11-04,02:20:25,2021-12-20,405,Domestic Violence,936,Assault,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,48,Outside,Commercial,,,805288,545482,-9.0131785,-66.052007,"54.3307725, 40.886227",Karnataka Zone,Mysore Police Station,M,25-44,Black,45-64,White,M,9,5,29
3995607636,2022-10-18,19:54:23,2021-02-06,04:26:50,2020-03-18,940,Murder,802,Domestic Violence,ATTEMPTED,FELONY,Maharashtra Police,Maharashtra,19,Inside,Residence,,,710054,968877,-34.461305,63.858808,"75.5883715, 100.079562",Maharashtra Zone,Pune Police Station,F,45-64,Black,45-64,Indian,F,7,3,88
3888503441,2020-07-05,07:55:04,2023-05-15,04:22:24,2021-05-03,238,Fraud,433,Assault,ATTEMPTED,MISDEMEANOR,Delhi Police,Delhi,25,Outside,Public Transport,,,646596,758132,-44.2686365,-111.883141,"-89.4913945, -88.422984",Delhi Zone,Dwarka Police Station,F,45-64,Other Asian,65+,Black,M,4,10,173
6259555706,2024-09-22,15:49:36,2023-08-14,06:59:59,2020-09-10,939,Kidnapping,541,Assault,COMPLETED,VIOLATION,West Bengal Police,West Bengal,50,Outside,Commercial,,,942116,653429,17.0157025,83.131490,"20.8902515, -17.599998",West Bengal Zone,Siliguri Police Station,F,18-24,Other Asian,45-64,Indian,F,16,1,175
8209879773,2020-08-19,23:58:24,2022-10-20,11:27:18,2020-07-24,199,Drug Trafficking,813,Kidnapping,COMPLETED,FELONY,Karnataka Police,Karnataka,34,Inside,Public Transport,,,939959,637966,-84.304180,-152.155498,"12.3568775, 12.748592",Karnataka Zone,Bangalore Police Station,F,45-64,Black,18-24,White,F,12,3,80
